"","study","variable","subsample","percentage","n","comment","value","mean","sd","median","moment","minimum","maximum","qualitative","size","recruitmentSetting","year","startyear","endyear","geography","descent","samplingMethod","samplingAselect","dependent","datatype","specifiesSubsample","frequency","depVarValue","depVarName","period","varType","intensitySpecification","specificationUnits","specificationTimeframe","aboutBinging","aboutAlcoholism","labels","recodeToCategory","gramsAlcoholSpecifiedByAuthors_mean","gramsAlcoholSpecifiedByAuthors_sd","gramsInOneUnitToUse","gramsAlcoholFromUnits_mean","gramsAlcoholFromUnits_sd","gramsAlcohol_mean","gramsAlcohol_sd","timeframeForGrams","gramTimeframeMultiplier","gramsAlcohol_mean_perday","gramsAlcohol_sd_perday","alcoholGrams_ci.lb","alcoholGrams_ci.ub"
"822","May2007a.r","Consumes alcohol: current","Case mothers","39",61,"Consumes alcohol: current last year. Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,61,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,23.79,1,"FASD diagnosis","current","any","NA","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","May2007a.r","Drinking before","Case mothers","7.7",61,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,61,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,4.697,1,"FASD diagnosis","before","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","May2007a.r","Smoking current","Case mothers","24.2",61,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,61,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,14.762,1,"FASD diagnosis","current","any","weekday","NA","per week","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"825","May2007a.r","Smoking during","Case mothers","16.2",61,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,61,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,9.882,1,"FASD diagnosis","during","any","weekday","NA","per week","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"826","May2007a.r","Alcohol consumption: during","Control mothers","75.8",133,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,133,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,100.814,0,"FASD diagnosis","during","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","May2007a.r","Alcohol consumption: during first trimester","Control mothers","76.7",133,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,133,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,102.011,0,"FASD diagnosis","1st","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption first trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","May2007a.r","Alcohol consumption: during second trimester","Control mothers","83.5",133,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,133,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,111.055,0,"FASD diagnosis","2nd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","May2007a.r","Alcohol consumption: during third trimester","Control mothers","84.2",133,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,133,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,111.986,0,"FASD diagnosis","3rd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","May2007a.r","Consumes alcohol: current","Control mothers","73.1",133,"Consumes alcohol: current last year. Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,133,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,97.223,0,"FASD diagnosis","current","any","NA","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","May2007a.r","Drinking before","Control mothers","74.4",133,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,133,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,98.952,0,"FASD diagnosis","before","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","May2007a.r","Smoking current","Control mothers","64.4",133,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,133,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,85.652,0,"FASD diagnosis","current","any","weekday","NA","per week","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"833","May2007a.r","Smoking during","Control mothers","64.7",133,"Extracted from table 3, page 266",0,NA,NA,NA,1,NA,NA,NA,133,"school",NA,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,86.051,0,"FASD diagnosis","during","any","weekday","NA","per week","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"834","May2008a.r","Binge current a week","Case mothers FAS","74.5",NA,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,49,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,36.505,NA,NA,"current","frequency","weekday","NA","per week","TRUE","FALSE",NA,NA,NA,NA,"12.389",NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"835","May2008a.r","Binge during","Case mothers FAS","18.6",43,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,49,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,7.998,NA,NA,"before","units","any day","NA","NA","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","May2008a.r","Consumes alcohol: current","Case mothers FAS","34.1",NA,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,49,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,16.709,NA,NA,"current","any","NA","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","May2008a.r","Percent drinks current a weekend","Case mothers FAS","0",NA,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,49,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,0,NA,NA,"current","any","weekendday","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","May2008a.r","Smoking and drinking during","Case mothers FAS","21.6",49,"extracted from Table 4, page 746",0,NA,NA,NA,NA,NA,NA,NA,49,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,10.584,NA,NA,"during","any","NA","NA","NA","FALSE","FALSE",NA,"Smoking and alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","May2008a.r","Smoking during","Case mothers FAS","15.7",49,"extracted from Table 4, page 746",0,NA,NA,NA,NA,NA,NA,NA,49,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,7.693,NA,NA,"during","any","NA","NA","NA","FALSE","FALSE",NA,"Smoking during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","May2008a.r","Binge current a week","Case mothers pFAS","73.3",NA,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,15,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,10.995,NA,NA,"current","frequency","weekday","NA","per week","TRUE","FALSE",NA,NA,NA,NA,"12.389",NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"841","May2008a.r","Binge during","Case mothers pFAS","27.3",11,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,15,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,3.003,NA,NA,"before","units","any day","NA","NA","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","May2008a.r","Consumes alcohol: current","Case mothers pFAS","53.3",NA,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,15,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,7.995,NA,NA,"current","any","NA","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","May2008a.r","Percent drinks current a weekend","Case mothers pFAS","0",NA,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,15,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,0,NA,NA,"current","any","weekendday","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","May2008a.r","Smoking and drinking during","Case mothers pFAS","18.7",15,"extracted from Table 4, page 746",0,NA,NA,NA,NA,NA,NA,NA,15,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,2.805,NA,NA,"during","any","NA","NA","NA","FALSE","FALSE",NA,"Smoking and alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","May2008a.r","Smoking during","Case mothers pFAS","17.6",15,"extracted from Table 4, page 746",0,NA,NA,NA,NA,NA,NA,NA,15,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,2.64,NA,NA,"during","any","NA","NA","NA","FALSE","FALSE",NA,"Smoking during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","May2008a.r","Binge current a week","Control mothers","93.1",NA,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,133,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,123.823,0,NA,"current","frequency","weekday","NA","per week","TRUE","FALSE",NA,NA,NA,NA,"12.389",NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"847","May2008a.r","Binge during","Control mothers","50",31,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,133,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,15.5,0,NA,"before","units","any day","NA","NA","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","May2008a.r","Consumes alcohol: current","Control mothers","73.3",NA,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,133,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,97.489,0,NA,"current","any","NA","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","May2008a.r","Percent drinks current a weekend","Control mothers","27.3",NA,"extracted from Table 4, page 745",0,NA,NA,NA,NA,NA,NA,NA,133,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,36.309,0,NA,"current","any","weekendday","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","May2008a.r","Smoking and drinking during","Control mothers","82.1",133,"extracted from Table 4, page 746",0,NA,NA,NA,NA,NA,NA,NA,133,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,109.193,0,NA,"during","any","NA","NA","NA","FALSE","FALSE",NA,"Smoking and alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","May2008a.r","Smoking during","Control mothers","64.2",133,"extracted from Table 4, page 746",0,NA,NA,NA,NA,NA,NA,NA,133,"school",2002,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,85.386,0,NA,"during","any","NA","NA","NA","FALSE","FALSE",NA,"Smoking during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","May2011b.r","Alcohol consumption: during","Case mothers FAS","50",NA,"extracted from Table 2, page 2340",0,NA,NA,NA,NA,NA,NA,NA,8,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,4,NA,NA,"during","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","May2011b.r","Alcohol consumption: during first trimester","Case mothers FASD","46.7",NA,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,14.01,NA,NA,"1st","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption first trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","May2011b.r","Alcohol consumption: during second trimester","Case mothers FASD","40",NA,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,12,NA,NA,"2nd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption second trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","May2011b.r","Alcohol consumption: during third trimester","Case mothers FASD","43.3",NA,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,12.99,NA,NA,"3rd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption third trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","May2011b.r","Consumes alcohol: current","Case mothers FASD","6.70000000000001",NA,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,2.01,NA,NA,"current","any","any day","NA","pas 12 months","FALSE","FALSE",NA,NA,NA,NA,"12",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"857","May2011b.r","Smoking before","Case mothers FASD","26.1",30,"3 months before pregnancy. Extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,7.83,NA,NA,"before","any","any day","NA","NA","FALSE","FALSE",NA,"Smoking before",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","May2011b.r","Smoking current","Case mothers FASD","65.2",30,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,19.56,NA,NA,"other","any","any day","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","May2011b.r","Smoking during","Case mothers FASD","68.2",30,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,20.46,NA,NA,"during","any","any day","NA","NA","FALSE","FALSE",NA,"Smoking during",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","May2011b.r","Alcohol consumption: during","Case mothers pFAS","45.2",NA,"extracted from Table 2, page 2340",0,NA,NA,NA,NA,NA,NA,NA,34,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,15.368,NA,NA,"during","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","May2011b.r","Alcohol consumption: during","Control mothers","60",NA,"extracted from Table 2, page 2340",0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,67.2,0,NA,"during","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","May2011b.r","Alcohol consumption: during first trimester","Control mothers","63.3",78,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,49.374,0,NA,"1st","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption first trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","May2011b.r","Alcohol consumption: during second trimester","Control mothers","65.8",78,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,51.324,0,NA,"2nd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption second trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","May2011b.r","Alcohol consumption: during third trimester","Control mothers","65.8",78,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,51.324,0,NA,"3rd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption third trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","May2011b.r","Consumes alcohol: current","Control mothers","2.59999999999999",78,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,2.02799999999999,0,NA,"current","any","any day","NA","pas 12 months","FALSE","FALSE",NA,NA,NA,NA,"12",NA,NA,NA,NA,"year",0.0027378507871321,NA,NA,NA,NA
"866","May2011b.r","Smoking before","Control mothers","28.8",78,"3 months before pregnancy. Extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,22.464,0,NA,"before","any","any day","NA","NA","FALSE","FALSE",NA,"Smoking before",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","May2011b.r","Smoking current","Control mothers","42.3",78,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,32.994,0,NA,"other","any","any day","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","May2011b.r","Smoking during","Control mothers","71.2",78,"extracted from Table 3, page 2341",0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,55.536,0,NA,"during","any","any day","NA","NA","FALSE","FALSE",NA,"Smoking during",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","May2013d.r","Binge during 3+","Case mothers ARND","19.2",NA,"extracted from Table 1, page 505",0,NA,NA,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,6.144,1,"ARND diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","May2013d.r","Binge during 5+","Case mothers ARND","38.5",NA,"extracted from Table 1, page 505",0,NA,NA,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,12.32,1,"ARND diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","May2013d.r","Drinking more before","Case mothers ARND","32.1",NA,"extracted from Table 1, page 505",0,NA,NA,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,10.272,1,"ARND diagnosis","before","any","any day","NA","per month","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,"month",0.0328542094455852,NA,NA,NA,NA
"872","May2013d.r","Binge during 3+","Case mothers FAS","21.2",NA,"extracted from Table 1, page 505",0,NA,NA,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,13.356,1,"FAS diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","May2013d.r","Binge during 5+","Case mothers FAS","40.4",NA,"extracted from Table 1, page 505",0,NA,NA,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,25.452,1,"FAS diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","May2013d.r","Drinking more before","Case mothers FAS","37.5",NA,"extracted from Table 1, page 505",0,NA,NA,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,23.625,1,"FAS diagnosis","before","any","any day","NA","per month","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,"month",0.0328542094455852,NA,NA,NA,NA
"875","May2013d.r","Binge during 3+","Case mothers pFAS","25.6",NA,"extracted from Table 1, page 505",0,NA,NA,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,12.288,1,"pFAS diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","May2013d.r","Binge during 5+","Case mothers pFAS","46.2",NA,"extracted from Table 1, page 505",0,NA,NA,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,22.176,1,"pFAS diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","May2013d.r","Drinking more before","Case mothers pFAS","47.6",NA,"extracted from Table 1, page 505",0,NA,NA,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,22.848,1,"pFAS diagnosis","before","any","any day","NA","per month","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,"month",0.0328542094455852,NA,NA,NA,NA
"878","May2013e.r","Binge during 3+","Case mothers ARND","19.2",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,6.72,NA,NA,"during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","May2013e.r","Binge during 5+","Case mothers ARND","38.5",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,13.475,NA,NA,"during","units","any day","NA","per occasion]","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","May2013e.r","Consumes alcohol: current last year","Case mothers ARND","0",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,0,NA,NA,"current","any","any day","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","May2013e.r","Drinking before","Case mothers ARND","0",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,0,NA,NA,"before","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","May2013e.r","Drinking during","Case mothers ARND","3.2",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,1.12,NA,NA,"during","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","May2013e.r","Drinking during first trimester","Case mothers ARND","0",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,0,NA,NA,"1st","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption first trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","May2013e.r","Drinking during second trimester","Case mothers ARND","15.4",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,5.39,NA,NA,"2nd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption during second trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","May2013e.r","Drinking during third trimester","Case mothers ARND","48",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,16.8,NA,NA,"3rd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption third trimester",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","May2013e.r","Smoking current","Case mothers ARND","0",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,0,NA,NA,"current","any","any day","NA","NA","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","May2013e.r","Smoking during","Case mothers ARND","13.6",NA,"extracted from Table 3 page 826",0,NA,NA,NA,NA,NA,NA,NA,35,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,4.76,NA,NA,"during","any","any day","NA","NA","FALSE","FALSE",NA,"Smoking during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
